function_type,sweep_type,source_summary,source_point,n,K,m,E2,ldpc_code_rate,ebno_db,false_positive_count,negative_trials,false_negative_count,positive_trials,fpr,fnr,max_fpr_fnr,fp_plus_fn_over_trials,channel_uses_per_bfc_decision,parallel_bfc_rate,frames,tuples,inference_status
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p6667/points/result_n_16_awgn_ebno_p1p0.mat,16,84,672,0.1,0.666666666666667,1,565,135000,98104,135000,0.00418518518518519,0.726696296296296,0.726696296296296,0.365440740740741,24,0.391346559282448,100,270000,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p6667/points/result_n_16_awgn_ebno_p1p25.mat,16,84,672,0.1,0.666666666666667,1.25,519,135000,81309,135000,0.00384444444444444,0.602288888888889,0.602288888888889,0.303066666666667,24,0.391346559282448,100,270000,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p6667/points/result_n_16_awgn_ebno_p1p5.mat,16,84,672,0.1,0.666666666666667,1.5,516,135000,54044,135000,0.00382222222222222,0.400325925925926,0.400325925925926,0.202074074074074,24,0.391346559282448,100,270000,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p6667/points/result_n_16_awgn_ebno_p1p75.mat,16,84,672,0.1,0.666666666666667,1.75,522,135000,6432,135000,0.00386666666666667,0.0476444444444444,0.0476444444444444,0.0257555555555556,24,0.391346559282448,100,270000,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p6667/points/result_n_16_awgn_ebno_p2p0.mat,16,84,672,0.1,0.666666666666667,2,3812,1004400,2,1004400,0.00379530067702111,1.99123855037834e-06,0.00379530067702111,0.00189864595778574,24,0.391346559282448,744,2008800,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p6667/points/result_n_16_awgn_ebno_p2p25.mat,16,84,672,0.1,0.666666666666667,2.25,3812,1004400,1,1004400,0.00379530067702111,9.95619275189168e-07,0.00379530067702111,0.00189814814814815,24,0.391346559282448,744,2008800,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p6667/points/result_n_16_awgn_ebno_p2p5.mat,16,84,672,0.1,0.666666666666667,2.5,3812,1004400,3,1004400,0.00379530067702111,2.9868578255675e-06,0.00379530067702111,0.00189914376742334,24,0.391346559282448,744,2008800,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p6667/points/result_n_16_awgn_ebno_p2p75.mat,16,84,672,0.1,0.666666666666667,2.75,3812,1004400,0,1004400,0.00379530067702111,0,0.00379530067702111,0.00189765033851055,24,0.391346559282448,744,2008800,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p6667/points/result_n_16_awgn_ebno_p3p0.mat,16,84,672,0.1,0.666666666666667,3,3812,1004400,0,1004400,0.00379530067702111,0,0.00379530067702111,0.00189765033851055,24,0.391346559282448,744,2008800,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p6667/points/result_n_16_awgn_ebno_p3p25.mat,16,84,672,0.1,0.666666666666667,3.25,3812,1004400,0,1004400,0.00379530067702111,0,0.00379530067702111,0.00189765033851055,24,0.391346559282448,744,2008800,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p6667/points/result_n_16_awgn_ebno_p3p5.mat,16,84,672,0.1,0.666666666666667,3.5,3812,1004400,0,1004400,0.00379530067702111,0,0.00379530067702111,0.00189765033851055,24,0.391346559282448,744,2008800,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p6667/points/result_n_16_awgn_ebno_p3p75.mat,16,84,672,0.1,0.666666666666667,3.75,3812,1004400,0,1004400,0.00379530067702111,0,0.00379530067702111,0.00189765033851055,24,0.391346559282448,744,2008800,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p6667/points/result_n_16_awgn_ebno_p4p0.mat,16,84,672,0.1,0.666666666666667,4,3812,1004400,0,1004400,0.00379530067702111,0,0.00379530067702111,0.00189765033851055,24,0.391346559282448,744,2008800,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p6667/points/result_n_16_awgn_ebno_p4p25.mat,16,84,672,0.1,0.666666666666667,4.25,3812,1004400,0,1004400,0.00379530067702111,0,0.00379530067702111,0.00189765033851055,24,0.391346559282448,744,2008800,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p6667/points/result_n_16_awgn_ebno_p4p5.mat,16,84,672,0.1,0.666666666666667,4.5,3812,1004400,0,1004400,0.00379530067702111,0,0.00379530067702111,0.00189765033851055,24,0.391346559282448,744,2008800,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p6667/points/result_n_16_awgn_ebno_p4p75.mat,16,84,672,0.1,0.666666666666667,4.75,3812,1004400,0,1004400,0.00379530067702111,0,0.00379530067702111,0.00189765033851055,24,0.391346559282448,744,2008800,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p6667/points/result_n_16_awgn_ebno_p5p0.mat,16,84,672,0.1,0.666666666666667,5,3812,1004400,0,1004400,0.00379530067702111,0,0.00379530067702111,0.00189765033851055,24,0.391346559282448,744,2008800,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p3333/points/result_n_28_awgn_ebno_p0p0.mat,28,2352,32928,0.1,0.333333333333333,0,54,1000758,766302,1000758,5.39590990029558e-05,0.765721583040056,0.765721583040056,0.382887771069529,84.0466926070039,0.178555833684803,2596,2001516,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p3333/points/result_n_28_awgn_ebno_p0p25.mat,28,2352,32928,0.1,0.333333333333333,0.25,51,1000758,521992,1000758,5.09613712805693e-05,0.521596629754646,0.521596629754646,0.260823795562963,84.0466926070039,0.178555833684803,2596,2001516,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p3333/points/result_n_28_awgn_ebno_p0p5.mat,28,2352,32928,0.1,0.333333333333333,0.5,47,1000758,383320,1000758,4.69644009840541e-05,0.383029663515056,0.383029663515056,0.19153831395802,84.0466926070039,0.178555833684803,2596,2001516,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p3333/points/result_n_28_awgn_ebno_p0p75.mat,28,2352,32928,0.1,0.333333333333333,0.75,50,1000758,253590,1000758,4.99621287064405e-05,0.253397924373325,0.253397924373325,0.126723943251016,84.0466926070039,0.178555833684803,2596,2001516,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p3333/points/result_n_28_awgn_ebno_p1p0.mat,28,2352,32928,0.1,0.333333333333333,1,44,1000758,139703,1000758,4.39666732616677e-05,0.139597185333517,0.139597185333517,0.0698205760033894,84.0466926070039,0.178555833684803,2596,2001516,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p3333/points/result_n_28_awgn_ebno_p1p25.mat,28,2352,32928,0.1,0.333333333333333,1.25,42,1000758,64225,1000758,4.196818811341e-05,0.0641763543234228,0.0641763543234228,0.0321091612557681,84.0466926070039,0.178555833684803,2596,2001516,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p3333/points/result_n_28_awgn_ebno_p1p5.mat,28,2352,32928,0.1,0.333333333333333,1.5,44,1000758,26130,1000758,4.39666732616677e-05,0.0261102084619858,0.0261102084619858,0.0130770875676237,84.0466926070039,0.178555833684803,2596,2001516,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p3333/points/result_n_28_awgn_ebno_p1p75.mat,28,2352,32928,0.1,0.333333333333333,1.75,44,1000758,9904,1000758,4.39666732616677e-05,0.00989649845417174,0.00989649845417174,0.0049702325637167,84.0466926070039,0.178555833684803,2596,2001516,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p3333/points/result_n_28_awgn_ebno_p2p0.mat,28,2352,32928,0.1,0.333333333333333,2,44,1000758,3674,1000758,4.39666732616677e-05,0.00367121721734925,0.00367121721734925,0.00185759194530546,84.0466926070039,0.178555833684803,2596,2001516,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p3333/points/result_n_28_awgn_ebno_p2p25.mat,28,2352,32928,0.1,0.333333333333333,2.25,45,1000758,1410,1000758,4.49659158357965e-05,0.00140893202952162,0.00140893202952162,0.00072694897267871,84.0466926070039,0.178555833684803,2596,2001516,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p3333/points/result_n_28_awgn_ebno_p2p5.mat,28,2352,32928,0.1,0.333333333333333,2.5,44,1000758,524,1000758,4.39666732616677e-05,0.000523603108843497,0.000523603108843497,0.000283784891052582,84.0466926070039,0.178555833684803,2596,2001516,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p3333/points/result_n_28_awgn_ebno_p2p75.mat,28,2352,32928,0.1,0.333333333333333,2.75,44,1000758,197,1000758,4.39666732616677e-05,0.000196850787103376,0.000196850787103376,0.000120408730182522,84.0466926070039,0.178555833684803,2596,2001516,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p3333/points/result_n_28_awgn_ebno_p3p0.mat,28,2352,32928,0.1,0.333333333333333,3,44,1000758,55,1000758,4.39666732616677e-05,5.49583415770846e-05,5.49583415770846e-05,4.94625074193761e-05,84.0466926070039,0.178555833684803,2596,2001516,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p3333/points/result_n_28_awgn_ebno_p3p25.mat,28,2352,32928,0.1,0.333333333333333,3.25,44,1000758,30,1000758,4.39666732616677e-05,2.99772772238643e-05,4.39666732616677e-05,3.6971975242766e-05,84.0466926070039,0.178555833684803,2596,2001516,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p3333/points/result_n_28_awgn_ebno_p3p5.mat,28,2352,32928,0.1,0.333333333333333,3.5,44,1000758,9,1000758,4.39666732616677e-05,8.99318316715929e-06,4.39666732616677e-05,2.64799282144135e-05,84.0466926070039,0.178555833684803,2596,2001516,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p3333/points/result_n_28_awgn_ebno_p3p75.mat,28,2352,32928,0.1,0.333333333333333,3.75,44,1000758,1,1000758,4.39666732616677e-05,9.9924257412881e-07,4.39666732616677e-05,2.24829579178982e-05,84.0466926070039,0.178555833684803,2596,2001516,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p3333/points/result_n_28_awgn_ebno_p4p0.mat,28,2352,32928,0.1,0.333333333333333,4,44,1000758,0,1000758,4.39666732616677e-05,0,4.39666732616677e-05,2.19833366308338e-05,84.0466926070039,0.178555833684803,2596,2001516,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p3333/points/result_n_28_awgn_ebno_p4p25.mat,28,2352,32928,0.1,0.333333333333333,4.25,44,1000758,0,1000758,4.39666732616677e-05,0,4.39666732616677e-05,2.19833366308338e-05,84.0466926070039,0.178555833684803,2596,2001516,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p3333/points/result_n_28_awgn_ebno_p4p5.mat,28,2352,32928,0.1,0.333333333333333,4.5,44,1000758,1,1000758,4.39666732616677e-05,9.9924257412881e-07,4.39666732616677e-05,2.24829579178982e-05,84.0466926070039,0.178555833684803,2596,2001516,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p3333/points/result_n_28_awgn_ebno_p4p75.mat,28,2352,32928,0.1,0.333333333333333,4.75,44,1000758,0,1000758,4.39666732616677e-05,0,4.39666732616677e-05,2.19833366308338e-05,84.0466926070039,0.178555833684803,2596,2001516,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p3333/points/result_n_28_awgn_ebno_p5p0.mat,28,2352,32928,0.1,0.333333333333333,5,44,1000758,0,1000758,4.39666732616677e-05,0,4.39666732616677e-05,2.19833366308338e-05,84.0466926070039,0.178555833684803,2596,2001516,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p4/points/result_n_28_awgn_ebno_p0p0.mat,28,2352,32928,0.1,0.4,0,51,1000850,994875,1000850,5.09566868162062e-05,0.994030074436729,0.994030074436729,0.497040515561772,70.054054054054,0.214220682436372,2164,2001700,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p4/points/result_n_28_awgn_ebno_p0p25.mat,28,2352,32928,0.1,0.4,0.25,56,1000850,966395,1000850,5.59524404256382e-05,0.965574261877404,0.965574261877404,0.482815107158915,70.054054054054,0.214220682436372,2164,2001700,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p4/points/result_n_28_awgn_ebno_p0p5.mat,28,2352,32928,0.1,0.4,0.5,56,1000850,218017,1000850,5.59524404256382e-05,0.217831842933507,0.217831842933507,0.108943897686966,70.054054054054,0.214220682436372,2164,2001700,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p4/points/result_n_28_awgn_ebno_p0p75.mat,28,2352,32928,0.1,0.4,0.75,49,1000850,98174,1000850,4.89583853724334e-05,0.0980906229704751,0.0980906229704751,0.0490697906779238,70.054054054054,0.214220682436372,2164,2001700,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p4/points/result_n_28_awgn_ebno_p1p0.mat,28,2352,32928,0.1,0.4,1,42,1000850,35939,1000850,4.19643303192287e-05,0.0359084777938752,0.0359084777938752,0.0179752210620972,70.054054054054,0.214220682436372,2164,2001700,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p4/points/result_n_28_awgn_ebno_p1p25.mat,28,2352,32928,0.1,0.4,1.25,44,1000850,11587,1000850,4.39626317630014e-05,0.0115771594144977,0.0115771594144977,0.00581056102313034,70.054054054054,0.214220682436372,2164,2001700,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p4/points/result_n_28_awgn_ebno_p1p5.mat,28,2352,32928,0.1,0.4,1.5,44,1000850,3534,1000850,4.39626317630014e-05,0.00353099865114653,0.00353099865114653,0.00178748064145476,70.054054054054,0.214220682436372,2164,2001700,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p4/points/result_n_28_awgn_ebno_p1p75.mat,28,2352,32928,0.1,0.4,1.75,45,1000850,1147,1000850,4.49617824848878e-05,0.0011460258780037,0.0011460258780037,0.000595493830244292,70.054054054054,0.214220682436372,2164,2001700,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p4/points/result_n_28_awgn_ebno_p2p0.mat,28,2352,32928,0.1,0.4,2,44,1000850,344,1000850,4.39626317630014e-05,0.00034370784832892,0.00034370784832892,0.000193835240045961,70.054054054054,0.214220682436372,2164,2001700,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p4/points/result_n_28_awgn_ebno_p2p25.mat,28,2352,32928,0.1,0.4,2.25,44,1000850,105,1000850,4.39626317630014e-05,0.000104910825798072,0.000104910825798072,7.44367287805365e-05,70.054054054054,0.214220682436372,2164,2001700,pilot; adaptive/event-or-cap stopping
